region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,CapRes_1,CapRes_2,CapRes_3,THERM,VRE,MUST_RUN,STOR,FLEX,LDS,HYDRO,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,MinCapTag_10,MinCapTag_11,MinCapTag_12,MinCapTag_13,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity
NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_0_10,OffShoreWind_Class3_Advanced_fixed_0,10,124,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,1,0,220,-1,-1,-1,0,0,0,2889578.864,292417,95785,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,75195.873
NENG_Rest,NENG_Rest_offshorewind_class3_advanced_fixed_0_11,OffShoreWind_Class3_Advanced_fixed_0,11,125,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,1,0,1542.7,-1,-1,-1,0,0,0,2889578.864,311627,95785,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94405.13
NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_0_0,OffShoreWind_Class12_Advanced_floating_0,0,126,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,29320,-1,0,0,0,0,0,4601178.992,405969,79082,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60078.152
NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_0_1,OffShoreWind_Class12_Advanced_floating_0,1,127,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,17500,-1,0,0,0,0,0,4601178.992,424369,79082,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78478.319
NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_0_4,OffShoreWind_Class12_Advanced_floating_0,4,128,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,34636,-1,0,0,0,0,0,4601178.992,417579,79082,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71688.516
NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_0_5,OffShoreWind_Class12_Advanced_floating_0,5,129,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,12236,-1,0,0,0,0,0,4601178.992,424060,79082,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78169.115
NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_0_10,OffShoreWind_Class12_Advanced_floating_0,10,130,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,21032,-1,0,0,0,0,0,4601178.992,415773,79082,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69882.239
NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_0_11,OffShoreWind_Class12_Advanced_floating_0,11,131,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,25655.2,-1,0,0,0,0,0,4601178.992,429180,79082,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83289.675
NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_1_0,OffShoreWind_Class12_Advanced_floating_1,0,132,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5034.2,-1,0,0,0,0,0,4601178.992,424827,79082,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78936.343
NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_1_1,OffShoreWind_Class12_Advanced_floating_1,1,133,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1523.1,-1,0,0,0,0,0,4601178.992,415427,79082,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69536.706
NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_1_4,OffShoreWind_Class12_Advanced_floating_1,4,134,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3630.6,-1,0,0,0,0,0,4601178.992,425917,79082,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80026.422
NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_1_5,OffShoreWind_Class12_Advanced_floating_1,5,135,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2791,-1,0,0,0,0,0,4601178.992,424747,79082,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78856.361
NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_1_10,OffShoreWind_Class12_Advanced_floating_1,10,136,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5766,-1,0,0,0,0,0,4601178.992,425208,79082,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79317.747
NENG_Rest,NENG_Rest_offshorewind_class12_advanced_floating_1_11,OffShoreWind_Class12_Advanced_floating_1,11,137,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,615.5,-1,0,0,0,0,0,4601178.992,426408,79082,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80517.364
NENG_Rest,NENG_Rest_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,1,138,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,0,3763,-1,-1,-1,0,0,0,1095229.563,124743,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30020.394
NENG_Rest,NENG_Rest_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2,139,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,0,6585.4,-1,-1,-1,0,0,0,1095229.563,129462,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34739.13
NENG_Rest,NENG_Rest_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,3,140,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,0,3939.4,-1,-1,-1,0,0,0,1095229.563,126809,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32086.07
NENG_Rest,NENG_Rest_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,4,141,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,0,6464.8,-1,-1,-1,0,0,0,1095229.563,142554,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47831.108
NENG_Rest,NENG_Rest_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,5,142,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,0,4056.4,-1,-1,-1,0,0,0,1095229.563,126092,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31369.779
NENG_Rest,NENG_Rest_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,6,143,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,0,6229.9,-1,-1,-1,0,0,0,1095229.563,136227,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,41504.972
NENG_Rest,NENG_Rest_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,1,144,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,1,0,73633.6,-1,-1,-1,0,0,0,940580.397,81215,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19957.632
NENG_Rest,NENG_Rest_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2,145,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,1,0,47173.7,-1,-1,-1,0,0,0,940580.397,75782,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14524.969
NENG_Rest,NENG_Rest_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,3,146,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,1,0,64430.3,-1,-1,-1,0,0,0,940580.397,93991,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32733.748
NENG_Rest,NENG_Rest_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,4,147,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,1,0,56390.7,-1,-1,-1,0,0,0,940580.397,94237,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32979.35
NENG_Rest,NENG_Rest_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,5,148,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,1,0,64594.2,-1,-1,-1,0,0,0,940580.397,104357,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,43099.229
NENG_Rest,NENG_Rest_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,6,149,1,1,0.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,1,0,56147.7,-1,-1,-1,0,0,0,940580.397,104046,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42788.038
NY_Z_A,NY_Z_A_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,150,2,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,1054794.332,108840,31661,0,0,0,2.26,0,0,0,135,2,6.36,0,0,middle_atlantic_naturalgas,0.2,0,1,1,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0
NY_Z_A,NY_Z_A_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,151,2,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,100,0,-1,-1,-1,-1,0,0,0,914382.392,88014,23746,0,0,0,5.65,0,0,0,176,3.5,9.72,0,0,middle_atlantic_naturalgas,0.3,0,1,1,0,0,0,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0
NY_Z_A,NY_Z_A_battery_advanced_0,Battery_*_Advanced,0,152,2,0,0,0.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,-1,-1,-1,-1,0,0,0,169314.966,13703,4232,219820.613,17791,5495,0.15,0.15,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,1,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_A,NY_Z_A_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,153,2,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,7973453.972,401713,165046,0,0,0,3.21,0,0,0,365,0,10.44,0,0,middle_atlantic_uranium,0.5,0,1,1,0,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,50,260000,0,0,0,0,0
NY_Z_A,NY_Z_A_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,0,154,2,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,2765539.215,214519,85431,0,0,0,7.3,0,0,0,135,0,7.52,0,0,middle_atlantic_naturalgas_ccs100,0.6,0,1,1,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,20,104000,0,0,0,0,0
NY_Z_A,NY_Z_A_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,1,155,2,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,812.1,-1,-1,-1,0,0,0,1095229.563,141064,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25524.38
NY_Z_A,NY_Z_A_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2,156,2,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1104,-1,-1,-1,0,0,0,1095229.563,141623,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26083.602
NY_Z_A,NY_Z_A_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,3,157,2,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1013.5,-1,-1,-1,0,0,0,1095229.563,142667,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27127.861
NY_Z_A,NY_Z_A_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,4,158,2,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,877.6,-1,-1,-1,0,0,0,1095229.563,140584,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25044.372
NY_Z_A,NY_Z_A_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,5,159,2,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,936.5,-1,-1,-1,0,0,0,1095229.563,142761,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27221.287
NY_Z_A,NY_Z_A_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,6,160,2,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,956.8,-1,-1,-1,0,0,0,1095229.563,139261,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23721.966
NY_Z_A,NY_Z_A_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,1,161,2,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,20053.6,-1,-1,-1,0,0,0,940580.397,71727,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11057.758
NY_Z_A,NY_Z_A_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2,162,2,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,11711.3,-1,-1,-1,0,0,0,940580.397,68282,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7612.57
NY_Z_A,NY_Z_A_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,3,163,2,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,14912.2,-1,-1,-1,0,0,0,940580.397,78663,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17993.09
NY_Z_A,NY_Z_A_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,4,164,2,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,16833.7,-1,-1,-1,0,0,0,940580.397,83954,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23284.444
NY_Z_A,NY_Z_A_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,5,165,2,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,14974,-1,-1,-1,0,0,0,940580.397,91114,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30444.186
NY_Z_A,NY_Z_A_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,6,166,2,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,16716.1,-1,-1,-1,0,0,0,940580.397,89463,18151,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28793.04
NY_Z_B,NY_Z_B_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,167,3,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,1054794.332,108840,31661,0,0,0,2.26,0,0,0,135,2,6.36,0,0,middle_atlantic_naturalgas,0.2,0,1,1,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0
NY_Z_B,NY_Z_B_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,168,3,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,100,0,-1,-1,-1,-1,0,0,0,914382.392,88014,23746,0,0,0,5.65,0,0,0,176,3.5,9.72,0,0,middle_atlantic_naturalgas,0.3,0,1,1,0,0,0,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0
NY_Z_B,NY_Z_B_battery_advanced_0,Battery_*_Advanced,0,169,3,0,0,0.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,-1,-1,-1,-1,0,0,0,169314.966,13703,4232,219820.613,17791,5495,0.15,0.15,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,1,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_B,NY_Z_B_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,0,170,3,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,7973453.972,401713,165046,0,0,0,3.21,0,0,0,365,0,10.44,0,0,middle_atlantic_uranium,0.5,0,1,1,0,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,50,260000,0,0,0,0,0
NY_Z_B,NY_Z_B_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,0,171,3,0,0,0.93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,500,0,-1,-1,-1,-1,0,0,0,2765539.215,214519,85431,0,0,0,7.3,0,0,0,135,0,7.52,0,0,middle_atlantic_naturalgas_ccs100,0.6,0,1,1,0,0,0,0,0,0,0.64,0.64,6,6,0,0,0,0,20,104000,0,0,0,0,0
NY_Z_B,NY_Z_B_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,1,172,3,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,747.5,-1,-1,-1,0,0,0,1095229.563,140740,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25200.794
NY_Z_B,NY_Z_B_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2,173,3,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,357.6,-1,-1,-1,0,0,0,1095229.563,135688,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20148.848
NY_Z_B,NY_Z_B_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,3,174,3,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,497.9,-1,-1,-1,0,0,0,1095229.563,139997,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24457.39
NY_Z_B,NY_Z_B_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,4,175,3,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,302.6,-1,-1,-1,0,0,0,1095229.563,132875,42287,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17335.728
