Cluster,region,technology,Resource,Zone,EndCap,EndEnergyCap,EndChargeCap,NewCap,RetCap,NewEnergyCap,RetEnergyCap,NewChargeCap,RetChargeCap,iter,CPA_ID,lcoe,Area,latitude,longitude,interconnect_annuity,state,m_landcover,m_primeFarmland,exFacil,plFacil,m_HMI,m_popden,cpa_mw
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393285,31.010424,2.046944529,42.99300568646571,-78.48910034,4493.2476,New York,82,1,0,0,0.682796945,38.5,2.3028126
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392825,31.020658,8.900534557,43.357011383079225,-78.1787882,6663.572,New York,82,0,0,0,0.540820818,15.52941176,20.026203
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393417,31.044455,3.977338312,42.88453766354874,-78.29903993,4536.7026,New York,41,0,0,0,0.627878428,7.055555556,17.898022
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393316,31.053679,11.49940477,43.093280444335335,-78.34839568,4459.384,New York,82,1,0,0,0.675605609,7.045454545,51.747322
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392776,31.05534,12.62212709,43.28550414726823,-78.39754914,4768.168,New York,82,1,0,0,0.510070184,15.11764706,28.399786
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392740,31.070154,6.499999884,43.2632751903556,-78.98654641,5398.7646,New York,82,1,0,0,0.59373302,15.92307692,14.625
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,323428,31.071312,3.000000077,43.2662152207079,-79.02419735,5401.3657,New York,41,1,0,0,0.647391622,25.33333333,6.75
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393305,31.080427,15.82298979,43.06111314310862,-78.35707298,4518.6865,New York,82,1,0,0,0.69405765,8.415384615,71.20345
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392791,31.08658,13.52073,43.32748196727192,-78.43836169,4886.8623,New York,82,1,0,0,0.497245661,8.818181818,60.843285
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393260,31.090412,3.255649416,42.97420409088684,-78.3704132,4571.593,New York,82,1,0,0,0.628653347,11.86666667,7.325211
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,396852,31.092718,12.74332459,42.82758394440582,-78.26631433,4643.8574,New York,82,1,0,0,0.599494004,11.58823529,28.67248
