"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"10/30/2022 00:00:00","EDT","CAPITL",61757,1110.046
"10/30/2022 00:00:00","EDT","CENTRL",61754,1411.3393
"10/30/2022 00:00:00","EDT","DUNWOD",61760,502.0726
"10/30/2022 00:00:00","EDT","GENESE",61753,850.8074
"10/30/2022 00:00:00","EDT","HUD VL",61758,866.0809
"10/30/2022 00:00:00","EDT","LONGIL",61762,1670.5269
"10/30/2022 00:00:00","EDT","MHK VL",61756,642.2624
"10/30/2022 00:00:00","EDT","MILLWD",61759,240.8125
"10/30/2022 00:00:00","EDT","N.Y.C.",61761,4237.7701
"10/30/2022 00:00:00","EDT","NORTH",61755,618.7984
"10/30/2022 00:00:00","EDT","WEST",61752,1372.1817
"10/30/2022 01:00:00","EDT","CAPITL",61757,1084.2695
"10/30/2022 01:00:00","EDT","CENTRL",61754,1370.6891
"10/30/2022 01:00:00","EDT","DUNWOD",61760,479.7378
"10/30/2022 01:00:00","EDT","GENESE",61753,831.1787
"10/30/2022 01:00:00","EDT","HUD VL",61758,838.6655
"10/30/2022 01:00:00","EDT","LONGIL",61762,1603.9855
"10/30/2022 01:00:00","EDT","MHK VL",61756,637.8599
"10/30/2022 01:00:00","EDT","MILLWD",61759,232.0245
"10/30/2022 01:00:00","EDT","N.Y.C.",61761,4075.2592
"10/30/2022 01:00:00","EDT","NORTH",61755,613.1312
"10/30/2022 01:00:00","EDT","WEST",61752,1350.2642
"10/30/2022 02:00:00","EDT","CAPITL",61757,1076.046
"10/30/2022 02:00:00","EDT","CENTRL",61754,1377.4714
"10/30/2022 02:00:00","EDT","DUNWOD",61760,464.3499
"10/30/2022 02:00:00","EDT","GENESE",61753,820.7561
"10/30/2022 02:00:00","EDT","HUD VL",61758,829.5632
"10/30/2022 02:00:00","EDT","LONGIL",61762,1559.8909
"10/30/2022 02:00:00","EDT","MHK VL",61756,629.5897
"10/30/2022 02:00:00","EDT","MILLWD",61759,227.1793
"10/30/2022 02:00:00","EDT","N.Y.C.",61761,3965.2507
"10/30/2022 02:00:00","EDT","NORTH",61755,611.4462
"10/30/2022 02:00:00","EDT","WEST",61752,1339.7998
"10/30/2022 03:00:00","EDT","CAPITL",61757,1076.262
"10/30/2022 03:00:00","EDT","CENTRL",61754,1381.037
"10/30/2022 03:00:00","EDT","DUNWOD",61760,456.5025
"10/30/2022 03:00:00","EDT","GENESE",61753,825.0645
"10/30/2022 03:00:00","EDT","HUD VL",61758,828.8628
"10/30/2022 03:00:00","EDT","LONGIL",61762,1541.204
"10/30/2022 03:00:00","EDT","MHK VL",61756,626.9696
