"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"11/13/2022 00:00:00","EST","CAPITL",61757,1023.1072
"11/13/2022 00:00:00","EST","CENTRL",61754,1437.1691
"11/13/2022 00:00:00","EST","DUNWOD",61760,467.4202
"11/13/2022 00:00:00","EST","GENESE",61753,875.0161
"11/13/2022 00:00:00","EST","HUD VL",61758,756.5953
"11/13/2022 00:00:00","EST","LONGIL",61762,1591.6839
"11/13/2022 00:00:00","EST","MHK VL",61756,577.6625
"11/13/2022 00:00:00","EST","MILLWD",61759,232.4313
"11/13/2022 00:00:00","EST","N.Y.C.",61761,4261.6209
"11/13/2022 00:00:00","EST","NORTH",61755,589.9597
"11/13/2022 00:00:00","EST","WEST",61752,1445.061
"11/13/2022 01:00:00","EST","CAPITL",61757,1002.2457
"11/13/2022 01:00:00","EST","CENTRL",61754,1419.5424
"11/13/2022 01:00:00","EST","DUNWOD",61760,446.1691
"11/13/2022 01:00:00","EST","GENESE",61753,858.0308
"11/13/2022 01:00:00","EST","HUD VL",61758,725.9572
"11/13/2022 01:00:00","EST","LONGIL",61762,1512.824
"11/13/2022 01:00:00","EST","MHK VL",61756,567.5389
"11/13/2022 01:00:00","EST","MILLWD",61759,220.9056
"11/13/2022 01:00:00","EST","N.Y.C.",61761,4101.1534
"11/13/2022 01:00:00","EST","NORTH",61755,588.1145
"11/13/2022 01:00:00","EST","WEST",61752,1413.4226
"11/13/2022 02:00:00","EST","CAPITL",61757,993.0123
"11/13/2022 02:00:00","EST","CENTRL",61754,1382.7771
"11/13/2022 02:00:00","EST","DUNWOD",61760,430.9871
"11/13/2022 02:00:00","EST","GENESE",61753,845.6845
"11/13/2022 02:00:00","EST","HUD VL",61758,707.1762
"11/13/2022 02:00:00","EST","LONGIL",61762,1461.5939
"11/13/2022 02:00:00","EST","MHK VL",61756,559.9796
"11/13/2022 02:00:00","EST","MILLWD",61759,211.6947
"11/13/2022 02:00:00","EST","N.Y.C.",61761,3968.8587
"11/13/2022 02:00:00","EST","NORTH",61755,591.6219
"11/13/2022 02:00:00","EST","WEST",61752,1392.7104
"11/13/2022 03:00:00","EST","CAPITL",61757,989.7323
"11/13/2022 03:00:00","EST","CENTRL",61754,1363.6928
"11/13/2022 03:00:00","EST","DUNWOD",61760,422.5032
"11/13/2022 03:00:00","EST","GENESE",61753,841.9077
"11/13/2022 03:00:00","EST","HUD VL",61758,701.9885
"11/13/2022 03:00:00","EST","LONGIL",61762,1427.8242
"11/13/2022 03:00:00","EST","MHK VL",61756,552.2144
"11/13/2022 03:00:00","EST","MILLWD",61759,207.04
"11/13/2022 03:00:00","EST","N.Y.C.",61761,3866.8271
"11/13/2022 03:00:00","EST","NORTH",61755,590.7517
"11/13/2022 03:00:00","EST","WEST",61752,1386.7403
"11/13/2022 04:00:00","EST","CAPITL",61757,1000.1546
"11/13/2022 04:00:00","EST","CENTRL",61754,1381.7541
"11/13/2022 04:00:00","EST","DUNWOD",61760,423.2242
"11/13/2022 04:00:00","EST","GENESE",61753,847.672
"11/13/2022 04:00:00","EST","HUD VL",61758,707.2416
"11/13/2022 04:00:00","EST","LONGIL",61762,1419.7853
"11/13/2022 04:00:00","EST","MHK VL",61756,558.6046
"11/13/2022 04:00:00","EST","MILLWD",61759,204.9138
"11/13/2022 04:00:00","EST","N.Y.C.",61761,3807.7971
"11/13/2022 04:00:00","EST","NORTH",61755,593.069
"11/13/2022 04:00:00","EST","WEST",61752,1392.0274
"11/13/2022 05:00:00","EST","CAPITL",61757,1015.7617
"11/13/2022 05:00:00","EST","CENTRL",61754,1435.2489
"11/13/2022 05:00:00","EST","DUNWOD",61760,428.3766
"11/13/2022 05:00:00","EST","GENESE",61753,864.9776
"11/13/2022 05:00:00","EST","HUD VL",61758,726.1595
"11/13/2022 05:00:00","EST","LONGIL",61762,1439.8693
"11/13/2022 05:00:00","EST","MHK VL",61756,586.9585
"11/13/2022 05:00:00","EST","MILLWD",61759,207.3102
"11/13/2022 05:00:00","EST","N.Y.C.",61761,3834.205
"11/13/2022 05:00:00","EST","NORTH",61755,600.3902
"11/13/2022 05:00:00","EST","WEST",61752,1416.4749
"11/13/2022 06:00:00","EST","CAPITL",61757,1056.3987
"11/13/2022 06:00:00","EST","CENTRL",61754,1505.7527
"11/13/2022 06:00:00","EST","DUNWOD",61760,438.0357
"11/13/2022 06:00:00","EST","GENESE",61753,897.9547
"11/13/2022 06:00:00","EST","HUD VL",61758,762.8498
"11/13/2022 06:00:00","EST","LONGIL",61762,1492.6575
"11/13/2022 06:00:00","EST","MHK VL",61756,620.6768
"11/13/2022 06:00:00","EST","MILLWD",61759,216.4517
"11/13/2022 06:00:00","EST","N.Y.C.",61761,3944.3841
"11/13/2022 06:00:00","EST","NORTH",61755,609.9853
"11/13/2022 06:00:00","EST","WEST",61752,1459.273
"11/13/2022 07:00:00","EST","CAPITL",61757,1113.1382
"11/13/2022 07:00:00","EST","CENTRL",61754,1560.4464
"11/13/2022 07:00:00","EST","DUNWOD",61760,449.398
"11/13/2022 07:00:00","EST","GENESE",61753,929.1549
"11/13/2022 07:00:00","EST","HUD VL",61758,804.1874
"11/13/2022 07:00:00","EST","LONGIL",61762,1566.539
"11/13/2022 07:00:00","EST","MHK VL",61756,653.8429
"11/13/2022 07:00:00","EST","MILLWD",61759,234.8113
"11/13/2022 07:00:00","EST","N.Y.C.",61761,4097.4446
"11/13/2022 07:00:00","EST","NORTH",61755,623.9906
"11/13/2022 07:00:00","EST","WEST",61752,1488.3475
"11/13/2022 08:00:00","EST","CAPITL",61757,1175.1569
"11/13/2022 08:00:00","EST","CENTRL",61754,1606.5001
"11/13/2022 08:00:00","EST","DUNWOD",61760,482.2691
"11/13/2022 08:00:00","EST","GENESE",61753,962.1597
"11/13/2022 08:00:00","EST","HUD VL",61758,858.0155
"11/13/2022 08:00:00","EST","LONGIL",61762,1670.4626
"11/13/2022 08:00:00","EST","MHK VL",61756,683.9094
"11/13/2022 08:00:00","EST","MILLWD",61759,263.1469
"11/13/2022 08:00:00","EST","N.Y.C.",61761,4298.4243
"11/13/2022 08:00:00","EST","NORTH",61755,643.4895
"11/13/2022 08:00:00","EST","WEST",61752,1535.6096
"11/13/2022 09:00:00","EST","CAPITL",61757,1200.1012
"11/13/2022 09:00:00","EST","CENTRL",61754,1625.4833
"11/13/2022 09:00:00","EST","DUNWOD",61760,513.9389
"11/13/2022 09:00:00","EST","GENESE",61753,982.233
"11/13/2022 09:00:00","EST","HUD VL",61758,882.2332
"11/13/2022 09:00:00","EST","LONGIL",61762,1783.4831
"11/13/2022 09:00:00","EST","MHK VL",61756,705.9931
"11/13/2022 09:00:00","EST","MILLWD",61759,275.4551
"11/13/2022 09:00:00","EST","N.Y.C.",61761,4519.081
"11/13/2022 09:00:00","EST","NORTH",61755,648.7808
"11/13/2022 09:00:00","EST","WEST",61752,1574.9974
"11/13/2022 10:00:00","EST","CAPITL",61757,1209.1317
"11/13/2022 10:00:00","EST","CENTRL",61754,1644.4315
"11/13/2022 10:00:00","EST","DUNWOD",61760,535.6298
"11/13/2022 10:00:00","EST","GENESE",61753,991.4795
"11/13/2022 10:00:00","EST","HUD VL",61758,861.1189
"11/13/2022 10:00:00","EST","LONGIL",61762,1861.1932
"11/13/2022 10:00:00","EST","MHK VL",61756,711.1753
"11/13/2022 10:00:00","EST","MILLWD",61759,284.4691
"11/13/2022 10:00:00","EST","N.Y.C.",61761,4671.3902
"11/13/2022 10:00:00","EST","NORTH",61755,653.1338
"11/13/2022 10:00:00","EST","WEST",61752,1601.9748
"11/13/2022 11:00:00","EST","CAPITL",61757,1166.8022
"11/13/2022 11:00:00","EST","CENTRL",61754,1669.414
"11/13/2022 11:00:00","EST","DUNWOD",61760,533.0106
"11/13/2022 11:00:00","EST","GENESE",61753,1013.7365
"11/13/2022 11:00:00","EST","HUD VL",61758,801.354
"11/13/2022 11:00:00","EST","LONGIL",61762,1814.5956
"11/13/2022 11:00:00","EST","MHK VL",61756,698.57
"11/13/2022 11:00:00","EST","MILLWD",61759,281.6944
"11/13/2022 11:00:00","EST","N.Y.C.",61761,4698.1165
"11/13/2022 11:00:00","EST","NORTH",61755,656.1179
"11/13/2022 11:00:00","EST","WEST",61752,1614.2339
"11/13/2022 12:00:00","EST","CAPITL",61757,1181.5446
"11/13/2022 12:00:00","EST","CENTRL",61754,1672.5185
"11/13/2022 12:00:00","EST","DUNWOD",61760,512.523
"11/13/2022 12:00:00","EST","GENESE",61753,1029.8615
"11/13/2022 12:00:00","EST","HUD VL",61758,794.3388
"11/13/2022 12:00:00","EST","LONGIL",61762,1769.8797
"11/13/2022 12:00:00","EST","MHK VL",61756,705.4227
"11/13/2022 12:00:00","EST","MILLWD",61759,265.7596
"11/13/2022 12:00:00","EST","N.Y.C.",61761,4725.3613
"11/13/2022 12:00:00","EST","NORTH",61755,659.0739
"11/13/2022 12:00:00","EST","WEST",61752,1629.7036
"11/13/2022 13:00:00","EST","CAPITL",61757,1193.4541
"11/13/2022 13:00:00","EST","CENTRL",61754,1687.7553
"11/13/2022 13:00:00","EST","DUNWOD",61760,525.0497
"11/13/2022 13:00:00","EST","GENESE",61753,1049.3886
"11/13/2022 13:00:00","EST","HUD VL",61758,864.3898
"11/13/2022 13:00:00","EST","LONGIL",61762,1753.9904
"11/13/2022 13:00:00","EST","MHK VL",61756,717.4455
"11/13/2022 13:00:00","EST","MILLWD",61759,271.6148
"11/13/2022 13:00:00","EST","N.Y.C.",61761,4786.3657
"11/13/2022 13:00:00","EST","NORTH",61755,658.6488
"11/13/2022 13:00:00","EST","WEST",61752,1619.1576
"11/13/2022 14:00:00","EST","CAPITL",61757,1201.7916
"11/13/2022 14:00:00","EST","CENTRL",61754,1693.9662
"11/13/2022 14:00:00","EST","DUNWOD",61760,541.0884
"11/13/2022 14:00:00","EST","GENESE",61753,1053.5167
"11/13/2022 14:00:00","EST","HUD VL",61758,893.7456
"11/13/2022 14:00:00","EST","LONGIL",61762,1824.0366
"11/13/2022 14:00:00","EST","MHK VL",61756,731.237
"11/13/2022 14:00:00","EST","MILLWD",61759,280.6464
"11/13/2022 14:00:00","EST","N.Y.C.",61761,4825.0979
"11/13/2022 14:00:00","EST","NORTH",61755,659.4484
"11/13/2022 14:00:00","EST","WEST",61752,1620.0946
"11/13/2022 15:00:00","EST","CAPITL",61757,1251.9737
"11/13/2022 15:00:00","EST","CENTRL",61754,1753.9918
"11/13/2022 15:00:00","EST","DUNWOD",61760,547.4155
"11/13/2022 15:00:00","EST","GENESE",61753,1061.3954
"11/13/2022 15:00:00","EST","HUD VL",61758,954.3893
"11/13/2022 15:00:00","EST","LONGIL",61762,1905.8475
"11/13/2022 15:00:00","EST","MHK VL",61756,762.6408
"11/13/2022 15:00:00","EST","MILLWD",61759,289.741
"11/13/2022 15:00:00","EST","N.Y.C.",61761,4853.6348
"11/13/2022 15:00:00","EST","NORTH",61755,665.1325
"11/13/2022 15:00:00","EST","WEST",61752,1627.5388
"11/13/2022 16:00:00","EST","CAPITL",61757,1340.145
"11/13/2022 16:00:00","EST","CENTRL",61754,1820.8462
"11/13/2022 16:00:00","EST","DUNWOD",61760,585.3816
"11/13/2022 16:00:00","EST","GENESE",61753,1105.8579
"11/13/2022 16:00:00","EST","HUD VL",61758,1047.1009
"11/13/2022 16:00:00","EST","LONGIL",61762,2080.3148
"11/13/2022 16:00:00","EST","MHK VL",61756,819.7605
"11/13/2022 16:00:00","EST","MILLWD",61759,319.0444
"11/13/2022 16:00:00","EST","N.Y.C.",61761,4983.4701
"11/13/2022 16:00:00","EST","NORTH",61755,663.8125
"11/13/2022 16:00:00","EST","WEST",61752,1663.0495
"11/13/2022 17:00:00","EST","CAPITL",61757,1423.1911
"11/13/2022 17:00:00","EST","CENTRL",61754,1918.1058
"11/13/2022 17:00:00","EST","DUNWOD",61760,627.2689
"11/13/2022 17:00:00","EST","GENESE",61753,1180.0791
"11/13/2022 17:00:00","EST","HUD VL",61758,1123.0115
"11/13/2022 17:00:00","EST","LONGIL",61762,2248.5199
"11/13/2022 17:00:00","EST","MHK VL",61756,882.2315
"11/13/2022 17:00:00","EST","MILLWD",61759,359.2521
"11/13/2022 17:00:00","EST","N.Y.C.",61761,5155.3914
"11/13/2022 17:00:00","EST","NORTH",61755,687.3168
"11/13/2022 17:00:00","EST","WEST",61752,1781.1624
"11/13/2022 18:00:00","EST","CAPITL",61757,1408.3227
"11/13/2022 18:00:00","EST","CENTRL",61754,1887.0965
"11/13/2022 18:00:00","EST","DUNWOD",61760,626.7471
"11/13/2022 18:00:00","EST","GENESE",61753,1162.8819
"11/13/2022 18:00:00","EST","HUD VL",61758,1116.8103
"11/13/2022 18:00:00","EST","LONGIL",61762,2234.984
"11/13/2022 18:00:00","EST","MHK VL",61756,872.1081
"11/13/2022 18:00:00","EST","MILLWD",61759,356.7451
"11/13/2022 18:00:00","EST","N.Y.C.",61761,5168.2416
"11/13/2022 18:00:00","EST","NORTH",61755,686.6844
"11/13/2022 18:00:00","EST","WEST",61752,1768.1382
"11/13/2022 19:00:00","EST","CAPITL",61757,1376.932
"11/13/2022 19:00:00","EST","CENTRL",61754,1838.8642
"11/13/2022 19:00:00","EST","DUNWOD",61760,617.6323
"11/13/2022 19:00:00","EST","GENESE",61753,1132.5674
"11/13/2022 19:00:00","EST","HUD VL",61758,1090.28
"11/13/2022 19:00:00","EST","LONGIL",61762,2180.3871
"11/13/2022 19:00:00","EST","MHK VL",61756,851.5319
"11/13/2022 19:00:00","EST","MILLWD",61759,352.0159
"11/13/2022 19:00:00","EST","N.Y.C.",61761,5108.0017
"11/13/2022 19:00:00","EST","NORTH",61755,672.8605
"11/13/2022 19:00:00","EST","WEST",61752,1758.9335
"11/13/2022 20:00:00","EST","CAPITL",61757,1323.8822
"11/13/2022 20:00:00","EST","CENTRL",61754,1759.9562
"11/13/2022 20:00:00","EST","DUNWOD",61760,603.7115
"11/13/2022 20:00:00","EST","GENESE",61753,1094.9806
"11/13/2022 20:00:00","EST","HUD VL",61758,1052.2604
"11/13/2022 20:00:00","EST","LONGIL",61762,2114.4957
"11/13/2022 20:00:00","EST","MHK VL",61756,824.3864
"11/13/2022 20:00:00","EST","MILLWD",61759,337.8827
"11/13/2022 20:00:00","EST","N.Y.C.",61761,5020.6934
"11/13/2022 20:00:00","EST","NORTH",61755,680.3937
"11/13/2022 20:00:00","EST","WEST",61752,1713.713
"11/13/2022 21:00:00","EST","CAPITL",61757,1254.4875
"11/13/2022 21:00:00","EST","CENTRL",61754,1662.6694
"11/13/2022 21:00:00","EST","DUNWOD",61760,576.472
"11/13/2022 21:00:00","EST","GENESE",61753,1047.9317
"11/13/2022 21:00:00","EST","HUD VL",61758,1005.9663
"11/13/2022 21:00:00","EST","LONGIL",61762,2008.0846
"11/13/2022 21:00:00","EST","MHK VL",61756,778.3163
"11/13/2022 21:00:00","EST","MILLWD",61759,316.8733
"11/13/2022 21:00:00","EST","N.Y.C.",61761,4867.8012
"11/13/2022 21:00:00","EST","NORTH",61755,667.3848
"11/13/2022 21:00:00","EST","WEST",61752,1658.2921
"11/13/2022 22:00:00","EST","CAPITL",61757,1182.8268
"11/13/2022 22:00:00","EST","CENTRL",61754,1604.7471
"11/13/2022 22:00:00","EST","DUNWOD",61760,544.7801
"11/13/2022 22:00:00","EST","GENESE",61753,990.3999
"11/13/2022 22:00:00","EST","HUD VL",61758,942.5518
"11/13/2022 22:00:00","EST","LONGIL",61762,1872.5052
"11/13/2022 22:00:00","EST","MHK VL",61756,725.0967
"11/13/2022 22:00:00","EST","MILLWD",61759,295.6654
"11/13/2022 22:00:00","EST","N.Y.C.",61761,4658.3487
"11/13/2022 22:00:00","EST","NORTH",61755,656.481
"11/13/2022 22:00:00","EST","WEST",61752,1595.2603
"11/13/2022 23:00:00","EST","CAPITL",61757,1119.1234
"11/13/2022 23:00:00","EST","CENTRL",61754,1580.4625
"11/13/2022 23:00:00","EST","DUNWOD",61760,502.8888
"11/13/2022 23:00:00","EST","GENESE",61753,945.4358
"11/13/2022 23:00:00","EST","HUD VL",61758,883.1812
"11/13/2022 23:00:00","EST","LONGIL",61762,1735.8293
"11/13/2022 23:00:00","EST","MHK VL",61756,678.9626
"11/13/2022 23:00:00","EST","MILLWD",61759,268.9041
"11/13/2022 23:00:00","EST","N.Y.C.",61761,4402.2297
"11/13/2022 23:00:00","EST","NORTH",61755,650.3366
"11/13/2022 23:00:00","EST","WEST",61752,1563.0417
