"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"03/24/2022 00:00:00","EDT","CAPITL",61757,1109.8915
"03/24/2022 00:00:00","EDT","CENTRL",61754,1534.1832
"03/24/2022 00:00:00","EDT","DUNWOD",61760,528.1424
"03/24/2022 00:00:00","EDT","GENESE",61753,931.4527
"03/24/2022 00:00:00","EDT","HUD VL",61758,879.5127
"03/24/2022 00:00:00","EDT","LONGIL",61762,1769.9494
"03/24/2022 00:00:00","EDT","MHK VL",61756,749.7938
"03/24/2022 00:00:00","EDT","MILLWD",61759,277.5767
"03/24/2022 00:00:00","EDT","N.Y.C.",61761,4468.6361
"03/24/2022 00:00:00","EDT","NORTH",61755,661.7354
"03/24/2022 00:00:00","EDT","WEST",61752,1455.7066
"03/24/2022 01:00:00","EDT","CAPITL",61757,1083.7478
"03/24/2022 01:00:00","EDT","CENTRL",61754,1498.7854
"03/24/2022 01:00:00","EDT","DUNWOD",61760,514.831
"03/24/2022 01:00:00","EDT","GENESE",61753,904.0957
"03/24/2022 01:00:00","EDT","HUD VL",61758,854.7967
"03/24/2022 01:00:00","EDT","LONGIL",61762,1702.8557
"03/24/2022 01:00:00","EDT","MHK VL",61756,732.9456
"03/24/2022 01:00:00","EDT","MILLWD",61759,266.5212
"03/24/2022 01:00:00","EDT","N.Y.C.",61761,4299.7863
"03/24/2022 01:00:00","EDT","NORTH",61755,654.1233
"03/24/2022 01:00:00","EDT","WEST",61752,1424.8659
"03/24/2022 02:00:00","EDT","CAPITL",61757,1082.6291
"03/24/2022 02:00:00","EDT","CENTRL",61754,1475.4002
"03/24/2022 02:00:00","EDT","DUNWOD",61760,500.4162
"03/24/2022 02:00:00","EDT","GENESE",61753,890.5318
"03/24/2022 02:00:00","EDT","HUD VL",61758,840.7187
"03/24/2022 02:00:00","EDT","LONGIL",61762,1661.5156
"03/24/2022 02:00:00","EDT","MHK VL",61756,724.2394
"03/24/2022 02:00:00","EDT","MILLWD",61759,262.8735
"03/24/2022 02:00:00","EDT","N.Y.C.",61761,4190.8411
"03/24/2022 02:00:00","EDT","NORTH",61755,647.3014
"03/24/2022 02:00:00","EDT","WEST",61752,1386.7322
"03/24/2022 03:00:00","EDT","CAPITL",61757,1087.5425
"03/24/2022 03:00:00","EDT","CENTRL",61754,1482.2535
"03/24/2022 03:00:00","EDT","DUNWOD",61760,497.4
"03/24/2022 03:00:00","EDT","GENESE",61753,887.7721
"03/24/2022 03:00:00","EDT","HUD VL",61758,837.2913
"03/24/2022 03:00:00","EDT","LONGIL",61762,1646.0559
"03/24/2022 03:00:00","EDT","MHK VL",61756,718.0411
"03/24/2022 03:00:00","EDT","MILLWD",61759,264.2502
"03/24/2022 03:00:00","EDT","N.Y.C.",61761,4142.4603
"03/24/2022 03:00:00","EDT","NORTH",61755,647.3548
"03/24/2022 03:00:00","EDT","WEST",61752,1403.0667
"03/24/2022 04:00:00","EDT","CAPITL",61757,1107.4798
"03/24/2022 04:00:00","EDT","CENTRL",61754,1507.9776
"03/24/2022 04:00:00","EDT","DUNWOD",61760,502.8623
"03/24/2022 04:00:00","EDT","GENESE",61753,904.2408
"03/24/2022 04:00:00","EDT","HUD VL",61758,845.5509
"03/24/2022 04:00:00","EDT","LONGIL",61762,1672.9144
"03/24/2022 04:00:00","EDT","MHK VL",61756,734.3984
"03/24/2022 04:00:00","EDT","MILLWD",61759,268.2325
"03/24/2022 04:00:00","EDT","N.Y.C.",61761,4169.8212
"03/24/2022 04:00:00","EDT","NORTH",61755,654.764
"03/24/2022 04:00:00","EDT","WEST",61752,1419.5412
"03/24/2022 05:00:00","EDT","CAPITL",61757,1181.915
"03/24/2022 05:00:00","EDT","CENTRL",61754,1595.8027
"03/24/2022 05:00:00","EDT","DUNWOD",61760,530.2693
"03/24/2022 05:00:00","EDT","GENESE",61753,973.4039
"03/24/2022 05:00:00","EDT","HUD VL",61758,892.7234
"03/24/2022 05:00:00","EDT","LONGIL",61762,1773.7925
"03/24/2022 05:00:00","EDT","MHK VL",61756,802.6227
"03/24/2022 05:00:00","EDT","MILLWD",61759,287.6859
"03/24/2022 05:00:00","EDT","N.Y.C.",61761,4379.1666
"03/24/2022 05:00:00","EDT","NORTH",61755,686.9217
"03/24/2022 05:00:00","EDT","WEST",61752,1495.0044
"03/24/2022 06:00:00","EDT","CAPITL",61757,1296.5333
"03/24/2022 06:00:00","EDT","CENTRL",61754,1730.6826
"03/24/2022 06:00:00","EDT","DUNWOD",61760,586.1443
"03/24/2022 06:00:00","EDT","GENESE",61753,1066.5628
"03/24/2022 06:00:00","EDT","HUD VL",61758,985.7235
"03/24/2022 06:00:00","EDT","LONGIL",61762,1959.8805
"03/24/2022 06:00:00","EDT","MHK VL",61756,894.2073
"03/24/2022 06:00:00","EDT","MILLWD",61759,327.2041
"03/24/2022 06:00:00","EDT","N.Y.C.",61761,4807.1522
"03/24/2022 06:00:00","EDT","NORTH",61755,694.842
"03/24/2022 06:00:00","EDT","WEST",61752,1608.8555
"03/24/2022 07:00:00","EDT","CAPITL",61757,1387.1398
"03/24/2022 07:00:00","EDT","CENTRL",61754,1814.4187
"03/24/2022 07:00:00","EDT","DUNWOD",61760,641.9965
"03/24/2022 07:00:00","EDT","GENESE",61753,1111.2269
"03/24/2022 07:00:00","EDT","HUD VL",61758,1051.0488
"03/24/2022 07:00:00","EDT","LONGIL",61762,2111.4706
"03/24/2022 07:00:00","EDT","MHK VL",61756,940.9797
"03/24/2022 07:00:00","EDT","MILLWD",61759,351.3939
"03/24/2022 07:00:00","EDT","N.Y.C.",61761,5247.2131
"03/24/2022 07:00:00","EDT","NORTH",61755,713.5801
"03/24/2022 07:00:00","EDT","WEST",61752,1681.0518
"03/24/2022 08:00:00","EDT","CAPITL",61757,1406.7284
"03/24/2022 08:00:00","EDT","CENTRL",61754,1795.8665
"03/24/2022 08:00:00","EDT","DUNWOD",61760,669.4962
"03/24/2022 08:00:00","EDT","GENESE",61753,1094.352
"03/24/2022 08:00:00","EDT","HUD VL",61758,1084.3916
"03/24/2022 08:00:00","EDT","LONGIL",61762,2190.1354
"03/24/2022 08:00:00","EDT","MHK VL",61756,936.5033
"03/24/2022 08:00:00","EDT","MILLWD",61759,352.3148
"03/24/2022 08:00:00","EDT","N.Y.C.",61761,5572.6042
"03/24/2022 08:00:00","EDT","NORTH",61755,707.5748
"03/24/2022 08:00:00","EDT","WEST",61752,1700.6073
"03/24/2022 09:00:00","EDT","CAPITL",61757,1396.2511
"03/24/2022 09:00:00","EDT","CENTRL",61754,1761.1558
"03/24/2022 09:00:00","EDT","DUNWOD",61760,694.0251
"03/24/2022 09:00:00","EDT","GENESE",61753,1055.3525
"03/24/2022 09:00:00","EDT","HUD VL",61758,1105.7691
"03/24/2022 09:00:00","EDT","LONGIL",61762,2236.4739
"03/24/2022 09:00:00","EDT","MHK VL",61756,921.7486
"03/24/2022 09:00:00","EDT","MILLWD",61759,342.9102
"03/24/2022 09:00:00","EDT","N.Y.C.",61761,5777.0788
"03/24/2022 09:00:00","EDT","NORTH",61755,705.6689
"03/24/2022 09:00:00","EDT","WEST",61752,1702.0181
"03/24/2022 10:00:00","EDT","CAPITL",61757,1369.4606
"03/24/2022 10:00:00","EDT","CENTRL",61754,1717.0807
"03/24/2022 10:00:00","EDT","DUNWOD",61760,710.4883
"03/24/2022 10:00:00","EDT","GENESE",61753,1037.3306
"03/24/2022 10:00:00","EDT","HUD VL",61758,1109.1432
"03/24/2022 10:00:00","EDT","LONGIL",61762,2267.1566
"03/24/2022 10:00:00","EDT","MHK VL",61756,915.2299
"03/24/2022 10:00:00","EDT","MILLWD",61759,336.7196
"03/24/2022 10:00:00","EDT","N.Y.C.",61761,5871.1379
"03/24/2022 10:00:00","EDT","NORTH",61755,703.8796
"03/24/2022 10:00:00","EDT","WEST",61752,1685.8827
"03/24/2022 11:00:00","EDT","CAPITL",61757,1347.843
"03/24/2022 11:00:00","EDT","CENTRL",61754,1649.5012
"03/24/2022 11:00:00","EDT","DUNWOD",61760,709.7849
"03/24/2022 11:00:00","EDT","GENESE",61753,1035.121
"03/24/2022 11:00:00","EDT","HUD VL",61758,1098.9769
"03/24/2022 11:00:00","EDT","LONGIL",61762,2283.289
"03/24/2022 11:00:00","EDT","MHK VL",61756,889.2252
"03/24/2022 11:00:00","EDT","MILLWD",61759,327.8764
"03/24/2022 11:00:00","EDT","N.Y.C.",61761,5920.8674
"03/24/2022 11:00:00","EDT","NORTH",61755,700.3375
"03/24/2022 11:00:00","EDT","WEST",61752,1673.5323
"03/24/2022 12:00:00","EDT","CAPITL",61757,1327.0888
"03/24/2022 12:00:00","EDT","CENTRL",61754,1589.9988
"03/24/2022 12:00:00","EDT","DUNWOD",61760,711.1819
"03/24/2022 12:00:00","EDT","GENESE",61753,1019.7944
"03/24/2022 12:00:00","EDT","HUD VL",61758,1079.1831
"03/24/2022 12:00:00","EDT","LONGIL",61762,2258.5221
"03/24/2022 12:00:00","EDT","MHK VL",61756,877.2918
"03/24/2022 12:00:00","EDT","MILLWD",61759,328.0403
"03/24/2022 12:00:00","EDT","N.Y.C.",61761,5934.2464
"03/24/2022 12:00:00","EDT","NORTH",61755,694.1413
"03/24/2022 12:00:00","EDT","WEST",61752,1618.899
"03/24/2022 13:00:00","EDT","CAPITL",61757,1317.3215
"03/24/2022 13:00:00","EDT","CENTRL",61754,1531.2665
"03/24/2022 13:00:00","EDT","DUNWOD",61760,701.4068
"03/24/2022 13:00:00","EDT","GENESE",61753,973.7054
"03/24/2022 13:00:00","EDT","HUD VL",61758,1074.4184
"03/24/2022 13:00:00","EDT","LONGIL",61762,2234.839
"03/24/2022 13:00:00","EDT","MHK VL",61756,845.208
"03/24/2022 13:00:00","EDT","MILLWD",61759,320.4041
"03/24/2022 13:00:00","EDT","N.Y.C.",61761,5914.3949
"03/24/2022 13:00:00","EDT","NORTH",61755,690.2421
"03/24/2022 13:00:00","EDT","WEST",61752,1608.4864
"03/24/2022 14:00:00","EDT","CAPITL",61757,1317.9032
"03/24/2022 14:00:00","EDT","CENTRL",61754,1467.0208
"03/24/2022 14:00:00","EDT","DUNWOD",61760,692.5401
"03/24/2022 14:00:00","EDT","GENESE",61753,971.6252
"03/24/2022 14:00:00","EDT","HUD VL",61758,1072.8966
"03/24/2022 14:00:00","EDT","LONGIL",61762,2231.972
"03/24/2022 14:00:00","EDT","MHK VL",61756,807.1217
"03/24/2022 14:00:00","EDT","MILLWD",61759,319.7239
"03/24/2022 14:00:00","EDT","N.Y.C.",61761,5880.9867
"03/24/2022 14:00:00","EDT","NORTH",61755,695.3882
"03/24/2022 14:00:00","EDT","WEST",61752,1596.3699
"03/24/2022 15:00:00","EDT","CAPITL",61757,1330.8162
"03/24/2022 15:00:00","EDT","CENTRL",61754,1429.2622
"03/24/2022 15:00:00","EDT","DUNWOD",61760,693.1479
"03/24/2022 15:00:00","EDT","GENESE",61753,962.1966
"03/24/2022 15:00:00","EDT","HUD VL",61758,1081.2149
"03/24/2022 15:00:00","EDT","LONGIL",61762,2241.7627
"03/24/2022 15:00:00","EDT","MHK VL",61756,796.4098
"03/24/2022 15:00:00","EDT","MILLWD",61759,321.5237
"03/24/2022 15:00:00","EDT","N.Y.C.",61761,5881.7216
"03/24/2022 15:00:00","EDT","NORTH",61755,685.8679
"03/24/2022 15:00:00","EDT","WEST",61752,1558.9194
"03/24/2022 16:00:00","EDT","CAPITL",61757,1351.9039
"03/24/2022 16:00:00","EDT","CENTRL",61754,1460.5663
"03/24/2022 16:00:00","EDT","DUNWOD",61760,699.303
"03/24/2022 16:00:00","EDT","GENESE",61753,970.6064
"03/24/2022 16:00:00","EDT","HUD VL",61758,1097.0989
"03/24/2022 16:00:00","EDT","LONGIL",61762,2285.7382
"03/24/2022 16:00:00","EDT","MHK VL",61756,807.7049
"03/24/2022 16:00:00","EDT","MILLWD",61759,325.866
"03/24/2022 16:00:00","EDT","N.Y.C.",61761,5899.9257
"03/24/2022 16:00:00","EDT","NORTH",61755,689.0161
"03/24/2022 16:00:00","EDT","WEST",61752,1555.5982
"03/24/2022 17:00:00","EDT","CAPITL",61757,1380.5517
"03/24/2022 17:00:00","EDT","CENTRL",61754,1532.6479
"03/24/2022 17:00:00","EDT","DUNWOD",61760,699.2305
"03/24/2022 17:00:00","EDT","GENESE",61753,1024.903
"03/24/2022 17:00:00","EDT","HUD VL",61758,1122.325
"03/24/2022 17:00:00","EDT","LONGIL",61762,2335.535
"03/24/2022 17:00:00","EDT","MHK VL",61756,833.367
"03/24/2022 17:00:00","EDT","MILLWD",61759,336.8323
"03/24/2022 17:00:00","EDT","N.Y.C.",61761,5887.1831
"03/24/2022 17:00:00","EDT","NORTH",61755,691.4963
"03/24/2022 17:00:00","EDT","WEST",61752,1588.6108
"03/24/2022 18:00:00","EDT","CAPITL",61757,1398.3482
"03/24/2022 18:00:00","EDT","CENTRL",61754,1635.4402
"03/24/2022 18:00:00","EDT","DUNWOD",61760,701.9933
"03/24/2022 18:00:00","EDT","GENESE",61753,1045.6385
"03/24/2022 18:00:00","EDT","HUD VL",61758,1138.5092
"03/24/2022 18:00:00","EDT","LONGIL",61762,2364.7031
"03/24/2022 18:00:00","EDT","MHK VL",61756,864.6012
"03/24/2022 18:00:00","EDT","MILLWD",61759,345.0345
"03/24/2022 18:00:00","EDT","N.Y.C.",61761,5768.8947
"03/24/2022 18:00:00","EDT","NORTH",61755,693.1444
"03/24/2022 18:00:00","EDT","WEST",61752,1582.6999
"03/24/2022 19:00:00","EDT","CAPITL",61757,1414.7618
"03/24/2022 19:00:00","EDT","CENTRL",61754,1744.3533
"03/24/2022 19:00:00","EDT","DUNWOD",61760,707.2729
