"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"03/18/2023 00:00:00","EDT","CAPITL",61757,1087.8377
"03/18/2023 00:00:00","EDT","CENTRL",61754,1530.9351
"03/18/2023 00:00:00","EDT","DUNWOD",61760,489.7488
"03/18/2023 00:00:00","EDT","GENESE",61753,936.3581
"03/18/2023 00:00:00","EDT","HUD VL",61758,887.7848
"03/18/2023 00:00:00","EDT","LONGIL",61762,1700.8628
"03/18/2023 00:00:00","EDT","MHK VL",61756,754.9761
"03/18/2023 00:00:00","EDT","MILLWD",61759,235.7554
"03/18/2023 00:00:00","EDT","N.Y.C.",61761,4423.1717
"03/18/2023 00:00:00","EDT","NORTH",61755,654.7863
"03/18/2023 00:00:00","EDT","WEST",61752,1558.5836
"03/18/2023 01:00:00","EDT","CAPITL",61757,1062.0031
"03/18/2023 01:00:00","EDT","CENTRL",61754,1513.8847
"03/18/2023 01:00:00","EDT","DUNWOD",61760,468.3371
"03/18/2023 01:00:00","EDT","GENESE",61753,914.1808
"03/18/2023 01:00:00","EDT","HUD VL",61758,855.8479
"03/18/2023 01:00:00","EDT","LONGIL",61762,1605.9568
"03/18/2023 01:00:00","EDT","MHK VL",61756,735.2878
"03/18/2023 01:00:00","EDT","MILLWD",61759,226.0058
"03/18/2023 01:00:00","EDT","N.Y.C.",61761,4240.0704
"03/18/2023 01:00:00","EDT","NORTH",61755,658.4218
"03/18/2023 01:00:00","EDT","WEST",61752,1531.0822
"03/18/2023 02:00:00","EDT","CAPITL",61757,1045.8956
"03/18/2023 02:00:00","EDT","CENTRL",61754,1512.0859
"03/18/2023 02:00:00","EDT","DUNWOD",61760,454.9183
"03/18/2023 02:00:00","EDT","GENESE",61753,903.7885
"03/18/2023 02:00:00","EDT","HUD VL",61758,841.801
"03/18/2023 02:00:00","EDT","LONGIL",61762,1557.3373
"03/18/2023 02:00:00","EDT","MHK VL",61756,724.2885
"03/18/2023 02:00:00","EDT","MILLWD",61759,220.2131
"03/18/2023 02:00:00","EDT","N.Y.C.",61761,4123.0911
"03/18/2023 02:00:00","EDT","NORTH",61755,643.405
"03/18/2023 02:00:00","EDT","WEST",61752,1513.9121
"03/18/2023 03:00:00","EDT","CAPITL",61757,1048.2164
"03/18/2023 03:00:00","EDT","CENTRL",61754,1510.4704
"03/18/2023 03:00:00","EDT","DUNWOD",61760,456.0506
"03/18/2023 03:00:00","EDT","GENESE",61753,904.4569
"03/18/2023 03:00:00","EDT","HUD VL",61758,840.1173
"03/18/2023 03:00:00","EDT","LONGIL",61762,1525.9713
"03/18/2023 03:00:00","EDT","MHK VL",61756,718.8801
"03/18/2023 03:00:00","EDT","MILLWD",61759,214.3138
"03/18/2023 03:00:00","EDT","N.Y.C.",61761,4045.1116
"03/18/2023 03:00:00","EDT","NORTH",61755,647.9157
"03/18/2023 03:00:00","EDT","WEST",61752,1504.0919
"03/18/2023 04:00:00","EDT","CAPITL",61757,1058.234
"03/18/2023 04:00:00","EDT","CENTRL",61754,1529.7517
"03/18/2023 04:00:00","EDT","DUNWOD",61760,456.6772
"03/18/2023 04:00:00","EDT","GENESE",61753,914.5724
"03/18/2023 04:00:00","EDT","HUD VL",61758,844.6987
"03/18/2023 04:00:00","EDT","LONGIL",61762,1535.3539
"03/18/2023 04:00:00","EDT","MHK VL",61756,723.2143
"03/18/2023 04:00:00","EDT","MILLWD",61759,218.6909
"03/18/2023 04:00:00","EDT","N.Y.C.",61761,4034.5248
"03/18/2023 04:00:00","EDT","NORTH",61755,643.5371
"03/18/2023 04:00:00","EDT","WEST",61752,1498.0126
"03/18/2023 05:00:00","EDT","CAPITL",61757,1082.3321
"03/18/2023 05:00:00","EDT","CENTRL",61754,1536.0052
"03/18/2023 05:00:00","EDT","DUNWOD",61760,470.2471
"03/18/2023 05:00:00","EDT","GENESE",61753,937.886
"03/18/2023 05:00:00","EDT","HUD VL",61758,868.4134
"03/18/2023 05:00:00","EDT","LONGIL",61762,1579.4902
"03/18/2023 05:00:00","EDT","MHK VL",61756,742.7208
"03/18/2023 05:00:00","EDT","MILLWD",61759,227.0179
"03/18/2023 05:00:00","EDT","N.Y.C.",61761,4106.4198
"03/18/2023 05:00:00","EDT","NORTH",61755,655.9243
"03/18/2023 05:00:00","EDT","WEST",61752,1529.3044
"03/18/2023 06:00:00","EDT","CAPITL",61757,1126.3808
"03/18/2023 06:00:00","EDT","CENTRL",61754,1621.4722
"03/18/2023 06:00:00","EDT","DUNWOD",61760,494.557
"03/18/2023 06:00:00","EDT","GENESE",61753,981.9491
"03/18/2023 06:00:00","EDT","HUD VL",61758,914.287
"03/18/2023 06:00:00","EDT","LONGIL",61762,1672.4332
"03/18/2023 06:00:00","EDT","MHK VL",61756,776.787
"03/18/2023 06:00:00","EDT","MILLWD",61759,244.0904
"03/18/2023 06:00:00","EDT","N.Y.C.",61761,4275.4656
"03/18/2023 06:00:00","EDT","NORTH",61755,674.7791
"03/18/2023 06:00:00","EDT","WEST",61752,1580.5689
"03/18/2023 07:00:00","EDT","CAPITL",61757,1186.1254
"03/18/2023 07:00:00","EDT","CENTRL",61754,1699.7767
"03/18/2023 07:00:00","EDT","DUNWOD",61760,520.3703
"03/18/2023 07:00:00","EDT","GENESE",61753,1030.1868
"03/18/2023 07:00:00","EDT","HUD VL",61758,954.3083
"03/18/2023 07:00:00","EDT","LONGIL",61762,1760.4527
"03/18/2023 07:00:00","EDT","MHK VL",61756,819.2799
"03/18/2023 07:00:00","EDT","MILLWD",61759,259.8636
"03/18/2023 07:00:00","EDT","N.Y.C.",61761,4457.6929
"03/18/2023 07:00:00","EDT","NORTH",61755,694.6147
"03/18/2023 07:00:00","EDT","WEST",61752,1626.1931
"03/18/2023 08:00:00","EDT","CAPITL",61757,1227.5958
"03/18/2023 08:00:00","EDT","CENTRL",61754,1744.9922
"03/18/2023 08:00:00","EDT","DUNWOD",61760,550.7308
"03/18/2023 08:00:00","EDT","GENESE",61753,1045.5835
"03/18/2023 08:00:00","EDT","HUD VL",61758,979.5318
"03/18/2023 08:00:00","EDT","LONGIL",61762,1840.557
"03/18/2023 08:00:00","EDT","MHK VL",61756,841.7778
"03/18/2023 08:00:00","EDT","MILLWD",61759,279.1228
"03/18/2023 08:00:00","EDT","N.Y.C.",61761,4657.5315
"03/18/2023 08:00:00","EDT","NORTH",61755,689.6023
"03/18/2023 08:00:00","EDT","WEST",61752,1682.3688
"03/18/2023 09:00:00","EDT","CAPITL",61757,1236.6332
"03/18/2023 09:00:00","EDT","CENTRL",61754,1691.8418
"03/18/2023 09:00:00","EDT","DUNWOD",61760,561.5169
"03/18/2023 09:00:00","EDT","GENESE",61753,1019.6584
"03/18/2023 09:00:00","EDT","HUD VL",61758,961.3332
"03/18/2023 09:00:00","EDT","LONGIL",61762,1852.7922
"03/18/2023 09:00:00","EDT","MHK VL",61756,811.1918
"03/18/2023 09:00:00","EDT","MILLWD",61759,289.5911
"03/18/2023 09:00:00","EDT","N.Y.C.",61761,4781.6546
