"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"10/21/2023 00:00:00","EDT","CAPITL",61757,1014.6712
"10/21/2023 00:00:00","EDT","CENTRL",61754,1369.2958
"10/21/2023 00:00:00","EDT","DUNWOD",61760,499.3206
"10/21/2023 00:00:00","EDT","GENESE",61753,845.4339
"10/21/2023 00:00:00","EDT","HUD VL",61758,824.7937
"10/21/2023 00:00:00","EDT","LONGIL",61762,1679.3417
"10/21/2023 00:00:00","EDT","MHK VL",61756,640.2431
"10/21/2023 00:00:00","EDT","MILLWD",61759,231.1996
"10/21/2023 00:00:00","EDT","N.Y.C.",61761,4352.6839
"10/21/2023 00:00:00","EDT","NORTH",61755,569.801
"10/21/2023 00:00:00","EDT","WEST",61752,1450.4053
"10/21/2023 01:00:00","EDT","CAPITL",61757,981.3972
"10/21/2023 01:00:00","EDT","CENTRL",61754,1342.2418
"10/21/2023 01:00:00","EDT","DUNWOD",61760,476.5157
"10/21/2023 01:00:00","EDT","GENESE",61753,825.1553
"10/21/2023 01:00:00","EDT","HUD VL",61758,790.3232
"10/21/2023 01:00:00","EDT","LONGIL",61762,1594.5112
"10/21/2023 01:00:00","EDT","MHK VL",61756,618.7305
"10/21/2023 01:00:00","EDT","MILLWD",61759,223.8313
"10/21/2023 01:00:00","EDT","N.Y.C.",61761,4179.0032
"10/21/2023 01:00:00","EDT","NORTH",61755,563.586
"10/21/2023 01:00:00","EDT","WEST",61752,1415.6378
"10/21/2023 02:00:00","EDT","CAPITL",61757,954.2961
"10/21/2023 02:00:00","EDT","CENTRL",61754,1324.3922
"10/21/2023 02:00:00","EDT","DUNWOD",61760,458.7839
"10/21/2023 02:00:00","EDT","GENESE",61753,813.2838
"10/21/2023 02:00:00","EDT","HUD VL",61758,765.5206
"10/21/2023 02:00:00","EDT","LONGIL",61762,1536.1508
"10/21/2023 02:00:00","EDT","MHK VL",61756,608.5012
"10/21/2023 02:00:00","EDT","MILLWD",61759,221.5472
"10/21/2023 02:00:00","EDT","N.Y.C.",61761,4044.729
"10/21/2023 02:00:00","EDT","NORTH",61755,563.4412
