"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"01/03/2023 00:00:00","EST","CAPITL",61757,1140.2562
"01/03/2023 00:00:00","EST","CENTRL",61754,1594.1747
"01/03/2023 00:00:00","EST","DUNWOD",61760,506.8362
"01/03/2023 00:00:00","EST","GENESE",61753,937.5867
"01/03/2023 00:00:00","EST","HUD VL",61758,916.9221
"01/03/2023 00:00:00","EST","LONGIL",61762,1707.9627
"01/03/2023 00:00:00","EST","MHK VL",61756,702.5142
"01/03/2023 00:00:00","EST","MILLWD",61759,235.9763
"01/03/2023 00:00:00","EST","N.Y.C.",61761,4350.2866
"01/03/2023 00:00:00","EST","NORTH",61755,654.6312
"01/03/2023 00:00:00","EST","WEST",61752,1487.2603
"01/03/2023 01:00:00","EST","CAPITL",61757,1118.6998
"01/03/2023 01:00:00","EST","CENTRL",61754,1526.4482
"01/03/2023 01:00:00","EST","DUNWOD",61760,483.5578
"01/03/2023 01:00:00","EST","GENESE",61753,913.8976
"01/03/2023 01:00:00","EST","HUD VL",61758,880.5051
"01/03/2023 01:00:00","EST","LONGIL",61762,1625.6981
"01/03/2023 01:00:00","EST","MHK VL",61756,689.3612
"01/03/2023 01:00:00","EST","MILLWD",61759,234.4404
"01/03/2023 01:00:00","EST","N.Y.C.",61761,4189.2527
"01/03/2023 01:00:00","EST","NORTH",61755,649.4216
"01/03/2023 01:00:00","EST","WEST",61752,1455.7258
"01/03/2023 02:00:00","EST","CAPITL",61757,1113.0466
"01/03/2023 02:00:00","EST","CENTRL",61754,1503.2924
"01/03/2023 02:00:00","EST","DUNWOD",61760,471.5889
"01/03/2023 02:00:00","EST","GENESE",61753,902.5852
"01/03/2023 02:00:00","EST","HUD VL",61758,864.0022
"01/03/2023 02:00:00","EST","LONGIL",61762,1572.7491
"01/03/2023 02:00:00","EST","MHK VL",61756,680.2076
"01/03/2023 02:00:00","EST","MILLWD",61759,224.7067
"01/03/2023 02:00:00","EST","N.Y.C.",61761,4083.2444
"01/03/2023 02:00:00","EST","NORTH",61755,648.0165
"01/03/2023 02:00:00","EST","WEST",61752,1435.9779
"01/03/2023 03:00:00","EST","CAPITL",61757,1117.304
"01/03/2023 03:00:00","EST","CENTRL",61754,1538.83
"01/03/2023 03:00:00","EST","DUNWOD",61760,467.004
"01/03/2023 03:00:00","EST","GENESE",61753,904.0375
"01/03/2023 03:00:00","EST","HUD VL",61758,862.1145
"01/03/2023 03:00:00","EST","LONGIL",61762,1559.1638
"01/03/2023 03:00:00","EST","MHK VL",61756,683.2063
"01/03/2023 03:00:00","EST","MILLWD",61759,220.5581
"01/03/2023 03:00:00","EST","N.Y.C.",61761,4041.6991
"01/03/2023 03:00:00","EST","NORTH",61755,649.8261
"01/03/2023 03:00:00","EST","WEST",61752,1437.8556
"01/03/2023 04:00:00","EST","CAPITL",61757,1145.7511
"01/03/2023 04:00:00","EST","CENTRL",61754,1574.2114
"01/03/2023 04:00:00","EST","DUNWOD",61760,473.0521
"01/03/2023 04:00:00","EST","GENESE",61753,927.82
"01/03/2023 04:00:00","EST","HUD VL",61758,877.908
"01/03/2023 04:00:00","EST","LONGIL",61762,1588.2694
"01/03/2023 04:00:00","EST","MHK VL",61756,703.8928
"01/03/2023 04:00:00","EST","MILLWD",61759,225.7006
"01/03/2023 04:00:00","EST","N.Y.C.",61761,4075.5004
"01/03/2023 04:00:00","EST","NORTH",61755,656.0474
"01/03/2023 04:00:00","EST","WEST",61752,1456.4848
"01/03/2023 05:00:00","EST","CAPITL",61757,1212.746
"01/03/2023 05:00:00","EST","CENTRL",61754,1671.1409
"01/03/2023 05:00:00","EST","DUNWOD",61760,503.8501
"01/03/2023 05:00:00","EST","GENESE",61753,990.6009
"01/03/2023 05:00:00","EST","HUD VL",61758,918.2548
"01/03/2023 05:00:00","EST","LONGIL",61762,1697.2228
"01/03/2023 05:00:00","EST","MHK VL",61756,763.6558
"01/03/2023 05:00:00","EST","MILLWD",61759,256.3113
"01/03/2023 05:00:00","EST","N.Y.C.",61761,4306.1944
"01/03/2023 05:00:00","EST","NORTH",61755,674.1676
"01/03/2023 05:00:00","EST","WEST",61752,1510.9975
"01/03/2023 06:00:00","EST","CAPITL",61757,1327.2514
"01/03/2023 06:00:00","EST","CENTRL",61754,1842.9913
"01/03/2023 06:00:00","EST","DUNWOD",61760,568.4984
"01/03/2023 06:00:00","EST","GENESE",61753,1085.3838
"01/03/2023 06:00:00","EST","HUD VL",61758,1006.222
"01/03/2023 06:00:00","EST","LONGIL",61762,1883.0217
"01/03/2023 06:00:00","EST","MHK VL",61756,864.781
"01/03/2023 06:00:00","EST","MILLWD",61759,286.879
"01/03/2023 06:00:00","EST","N.Y.C.",61761,4755.2949
"01/03/2023 06:00:00","EST","NORTH",61755,703.2675
"01/03/2023 06:00:00","EST","WEST",61752,1617.7763
"01/03/2023 07:00:00","EST","CAPITL",61757,1407.2258
"01/03/2023 07:00:00","EST","CENTRL",61754,1963.3849
"01/03/2023 07:00:00","EST","DUNWOD",61760,619.3414
"01/03/2023 07:00:00","EST","GENESE",61753,1159.2532
"01/03/2023 07:00:00","EST","HUD VL",61758,1074.9255
"01/03/2023 07:00:00","EST","LONGIL",61762,2022.6689
"01/03/2023 07:00:00","EST","MHK VL",61756,918.9922
"01/03/2023 07:00:00","EST","MILLWD",61759,308.8097
"01/03/2023 07:00:00","EST","N.Y.C.",61761,5187.5737
"01/03/2023 07:00:00","EST","NORTH",61755,720.8703
"01/03/2023 07:00:00","EST","WEST",61752,1723.2564
"01/03/2023 08:00:00","EST","CAPITL",61757,1438.8636
"01/03/2023 08:00:00","EST","CENTRL",61754,1995.856
"01/03/2023 08:00:00","EST","DUNWOD",61760,637.0802
"01/03/2023 08:00:00","EST","GENESE",61753,1181.1772
"01/03/2023 08:00:00","EST","HUD VL",61758,1112.6857
"01/03/2023 08:00:00","EST","LONGIL",61762,2093.4875
"01/03/2023 08:00:00","EST","MHK VL",61756,938.7876
"01/03/2023 08:00:00","EST","MILLWD",61759,318.337
"01/03/2023 08:00:00","EST","N.Y.C.",61761,5470.9333
"01/03/2023 08:00:00","EST","NORTH",61755,722.2431
"01/03/2023 08:00:00","EST","WEST",61752,1762.2952
"01/03/2023 09:00:00","EST","CAPITL",61757,1455.6434
"01/03/2023 09:00:00","EST","CENTRL",61754,1998.9373
"01/03/2023 09:00:00","EST","DUNWOD",61760,650.0912
"01/03/2023 09:00:00","EST","GENESE",61753,1196.2554
"01/03/2023 09:00:00","EST","HUD VL",61758,1132.8701
"01/03/2023 09:00:00","EST","LONGIL",61762,2108.414
"01/03/2023 09:00:00","EST","MHK VL",61756,940.7048
"01/03/2023 09:00:00","EST","MILLWD",61759,323.3341
"01/03/2023 09:00:00","EST","N.Y.C.",61761,5644.5409
"01/03/2023 09:00:00","EST","NORTH",61755,720.8237
"01/03/2023 09:00:00","EST","WEST",61752,1773.8482
"01/03/2023 10:00:00","EST","CAPITL",61757,1474.1318
"01/03/2023 10:00:00","EST","CENTRL",61754,1997.7052
"01/03/2023 10:00:00","EST","DUNWOD",61760,665.5029
"01/03/2023 10:00:00","EST","GENESE",61753,1214.4264
"01/03/2023 10:00:00","EST","HUD VL",61758,1150.1726
"01/03/2023 10:00:00","EST","LONGIL",61762,2168.9361
"01/03/2023 10:00:00","EST","MHK VL",61756,949.2372
"01/03/2023 10:00:00","EST","MILLWD",61759,329.244
"01/03/2023 10:00:00","EST","N.Y.C.",61761,5764.6706
"01/03/2023 10:00:00","EST","NORTH",61755,722.1309
"01/03/2023 10:00:00","EST","WEST",61752,1797.7563
"01/03/2023 11:00:00","EST","CAPITL",61757,1488.767
"01/03/2023 11:00:00","EST","CENTRL",61754,2013.5682
"01/03/2023 11:00:00","EST","DUNWOD",61760,675.9047
"01/03/2023 11:00:00","EST","GENESE",61753,1216.4172
"01/03/2023 11:00:00","EST","HUD VL",61758,1162.4759
"01/03/2023 11:00:00","EST","LONGIL",61762,2249.1408
"01/03/2023 11:00:00","EST","MHK VL",61756,938.9633
"01/03/2023 11:00:00","EST","MILLWD",61759,332.4287
"01/03/2023 11:00:00","EST","N.Y.C.",61761,5877.2648
"01/03/2023 11:00:00","EST","NORTH",61755,734.0127
"01/03/2023 11:00:00","EST","WEST",61752,1807.6941
"01/03/2023 12:00:00","EST","CAPITL",61757,1485.8165
"01/03/2023 12:00:00","EST","CENTRL",61754,1997.298
"01/03/2023 12:00:00","EST","DUNWOD",61760,673.4318
"01/03/2023 12:00:00","EST","GENESE",61753,1217.7069
"01/03/2023 12:00:00","EST","HUD VL",61758,1158.2524
"01/03/2023 12:00:00","EST","LONGIL",61762,2255.5007
"01/03/2023 12:00:00","EST","MHK VL",61756,925.5732
"01/03/2023 12:00:00","EST","MILLWD",61759,330.5229
"01/03/2023 12:00:00","EST","N.Y.C.",61761,5901.2092
"01/03/2023 12:00:00","EST","NORTH",61755,730.217
"01/03/2023 12:00:00","EST","WEST",61752,1806.5288
"01/03/2023 13:00:00","EST","CAPITL",61757,1494.1745
"01/03/2023 13:00:00","EST","CENTRL",61754,1995.5705
"01/03/2023 13:00:00","EST","DUNWOD",61760,671.0735
"01/03/2023 13:00:00","EST","GENESE",61753,1224.9738
"01/03/2023 13:00:00","EST","HUD VL",61758,1150.3486
"01/03/2023 13:00:00","EST","LONGIL",61762,2254.7327
"01/03/2023 13:00:00","EST","MHK VL",61756,930.9971
"01/03/2023 13:00:00","EST","MILLWD",61759,330.3628
"01/03/2023 13:00:00","EST","N.Y.C.",61761,5889.6963
"01/03/2023 13:00:00","EST","NORTH",61755,729.0792
"01/03/2023 13:00:00","EST","WEST",61752,1809.5396
"01/03/2023 14:00:00","EST","CAPITL",61757,1462.6085
"01/03/2023 14:00:00","EST","CENTRL",61754,1990.7126
"01/03/2023 14:00:00","EST","DUNWOD",61760,671.1342
"01/03/2023 14:00:00","EST","GENESE",61753,1213.5811
"01/03/2023 14:00:00","EST","HUD VL",61758,1159.1253
"01/03/2023 14:00:00","EST","LONGIL",61762,2256.649
"01/03/2023 14:00:00","EST","MHK VL",61756,921.0719
"01/03/2023 14:00:00","EST","MILLWD",61759,332.6335
"01/03/2023 14:00:00","EST","N.Y.C.",61761,5858.1592
"01/03/2023 14:00:00","EST","NORTH",61755,727.7768
"01/03/2023 14:00:00","EST","WEST",61752,1799.8089
"01/03/2023 15:00:00","EST","CAPITL",61757,1470.8396
"01/03/2023 15:00:00","EST","CENTRL",61754,1984.216
"01/03/2023 15:00:00","EST","DUNWOD",61760,675.5019
"01/03/2023 15:00:00","EST","GENESE",61753,1217.2103
"01/03/2023 15:00:00","EST","HUD VL",61758,1172.4329
"01/03/2023 15:00:00","EST","LONGIL",61762,2294.0827
"01/03/2023 15:00:00","EST","MHK VL",61756,918.9944
"01/03/2023 15:00:00","EST","MILLWD",61759,334.6705
"01/03/2023 15:00:00","EST","N.Y.C.",61761,5876.7585
"01/03/2023 15:00:00","EST","NORTH",61755,716.9058
"01/03/2023 15:00:00","EST","WEST",61752,1791.9427
"01/03/2023 16:00:00","EST","CAPITL",61757,1529.4667
"01/03/2023 16:00:00","EST","CENTRL",61754,1993.4454
"01/03/2023 16:00:00","EST","DUNWOD",61760,698.0509
"01/03/2023 16:00:00","EST","GENESE",61753,1252.08
"01/03/2023 16:00:00","EST","HUD VL",61758,1221.7083
"01/03/2023 16:00:00","EST","LONGIL",61762,2406.0034
"01/03/2023 16:00:00","EST","MHK VL",61756,958.9128
"01/03/2023 16:00:00","EST","MILLWD",61759,349.541
"01/03/2023 16:00:00","EST","N.Y.C.",61761,5957.5035
