"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"12/05/2023 00:00:00","EST","CAPITL",61757,1159.03
"12/05/2023 00:00:00","EST","CENTRL",61754,1657.2653
"12/05/2023 00:00:00","EST","DUNWOD",61760,531.1896
"12/05/2023 00:00:00","EST","GENESE",61753,983.8427
"12/05/2023 00:00:00","EST","HUD VL",61758,932.8668
"12/05/2023 00:00:00","EST","LONGIL",61762,1830.2067
"12/05/2023 00:00:00","EST","MHK VL",61756,797.713
"12/05/2023 00:00:00","EST","MILLWD",61759,268.1035
"12/05/2023 00:00:00","EST","N.Y.C.",61761,4545.0883
"12/05/2023 00:00:00","EST","NORTH",61755,690.1154
"12/05/2023 00:00:00","EST","WEST",61752,1579.0223
"12/05/2023 01:00:00","EST","CAPITL",61757,1136.4893
"12/05/2023 01:00:00","EST","CENTRL",61754,1606.7503
"12/05/2023 01:00:00","EST","DUNWOD",61760,505.411
"12/05/2023 01:00:00","EST","GENESE",61753,960.7554
"12/05/2023 01:00:00","EST","HUD VL",61758,898.8869
"12/05/2023 01:00:00","EST","LONGIL",61762,1748.3722
"12/05/2023 01:00:00","EST","MHK VL",61756,784.7518
"12/05/2023 01:00:00","EST","MILLWD",61759,259.0847
"12/05/2023 01:00:00","EST","N.Y.C.",61761,4368.8194
"12/05/2023 01:00:00","EST","NORTH",61755,678.3092
"12/05/2023 01:00:00","EST","WEST",61752,1547.8573
"12/05/2023 02:00:00","EST","CAPITL",61757,1120.2937
"12/05/2023 02:00:00","EST","CENTRL",61754,1572.9284
"12/05/2023 02:00:00","EST","DUNWOD",61760,497.2746
"12/05/2023 02:00:00","EST","GENESE",61753,953.6188
"12/05/2023 02:00:00","EST","HUD VL",61758,886.2401
"12/05/2023 02:00:00","EST","LONGIL",61762,1708.6416
"12/05/2023 02:00:00","EST","MHK VL",61756,777.2969
"12/05/2023 02:00:00","EST","MILLWD",61759,255.5856
"12/05/2023 02:00:00","EST","N.Y.C.",61761,4259.5934
"12/05/2023 02:00:00","EST","NORTH",61755,684.1767
"12/05/2023 02:00:00","EST","WEST",61752,1534.9002
"12/05/2023 03:00:00","EST","CAPITL",61757,1116.4745
"12/05/2023 03:00:00","EST","CENTRL",61754,1602.1235
"12/05/2023 03:00:00","EST","DUNWOD",61760,501.7975
"12/05/2023 03:00:00","EST","GENESE",61753,955.1229
"12/05/2023 03:00:00","EST","HUD VL",61758,891.1366
"12/05/2023 03:00:00","EST","LONGIL",61762,1694.4586
"12/05/2023 03:00:00","EST","MHK VL",61756,780.7447
"12/05/2023 03:00:00","EST","MILLWD",61759,255.3526
"12/05/2023 03:00:00","EST","N.Y.C.",61761,4200.4876
"12/05/2023 03:00:00","EST","NORTH",61755,684.7302
"12/05/2023 03:00:00","EST","WEST",61752,1526.5533
"12/05/2023 04:00:00","EST","CAPITL",61757,1153.7501
"12/05/2023 04:00:00","EST","CENTRL",61754,1642.1737
"12/05/2023 04:00:00","EST","DUNWOD",61760,517.2856
"12/05/2023 04:00:00","EST","GENESE",61753,977.6459
"12/05/2023 04:00:00","EST","HUD VL",61758,912.6587
"12/05/2023 04:00:00","EST","LONGIL",61762,1741.6406
"12/05/2023 04:00:00","EST","MHK VL",61756,804.5013
"12/05/2023 04:00:00","EST","MILLWD",61759,262.3728
"12/05/2023 04:00:00","EST","N.Y.C.",61761,4244.2103
"12/05/2023 04:00:00","EST","NORTH",61755,672.9553
"12/05/2023 04:00:00","EST","WEST",61752,1550.0204
"12/05/2023 05:00:00","EST","CAPITL",61757,1213.0409
"12/05/2023 05:00:00","EST","CENTRL",61754,1753.1299
"12/05/2023 05:00:00","EST","DUNWOD",61760,546.1691
"12/05/2023 05:00:00","EST","GENESE",61753,1039.4387
"12/05/2023 05:00:00","EST","HUD VL",61758,979.6593
"12/05/2023 05:00:00","EST","LONGIL",61762,1868.0607
"12/05/2023 05:00:00","EST","MHK VL",61756,853.408
"12/05/2023 05:00:00","EST","MILLWD",61759,279.2497
