"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"12/02/2023 00:00:00","EST","CAPITL",61757,1133.2626
"12/02/2023 00:00:00","EST","CENTRL",61754,1541.1343
"12/02/2023 00:00:00","EST","DUNWOD",61760,526.623
"12/02/2023 00:00:00","EST","GENESE",61753,920.2475
"12/02/2023 00:00:00","EST","HUD VL",61758,937.0871
"12/02/2023 00:00:00","EST","LONGIL",61762,1792.8834
"12/02/2023 00:00:00","EST","MHK VL",61756,751.062
"12/02/2023 00:00:00","EST","MILLWD",61759,262.4028
"12/02/2023 00:00:00","EST","N.Y.C.",61761,4616.5111
"12/02/2023 00:00:00","EST","NORTH",61755,636.1903
"12/02/2023 00:00:00","EST","WEST",61752,1573.1661
"12/02/2023 01:00:00","EST","CAPITL",61757,1099.151
"12/02/2023 01:00:00","EST","CENTRL",61754,1503.6718
"12/02/2023 01:00:00","EST","DUNWOD",61760,500.6602
"12/02/2023 01:00:00","EST","GENESE",61753,892.3316
"12/02/2023 01:00:00","EST","HUD VL",61758,904.5067
"12/02/2023 01:00:00","EST","LONGIL",61762,1697.5806
"12/02/2023 01:00:00","EST","MHK VL",61756,728.6825
"12/02/2023 01:00:00","EST","MILLWD",61759,252.2444
"12/02/2023 01:00:00","EST","N.Y.C.",61761,4419.2684
"12/02/2023 01:00:00","EST","NORTH",61755,633.1481
"12/02/2023 01:00:00","EST","WEST",61752,1540.1898
"12/02/2023 02:00:00","EST","CAPITL",61757,1075.7618
"12/02/2023 02:00:00","EST","CENTRL",61754,1495.9587
"12/02/2023 02:00:00","EST","DUNWOD",61760,472.7825
"12/02/2023 02:00:00","EST","GENESE",61753,874.5351
"12/02/2023 02:00:00","EST","HUD VL",61758,885.6436
"12/02/2023 02:00:00","EST","LONGIL",61762,1641.0099
"12/02/2023 02:00:00","EST","MHK VL",61756,711.5167
"12/02/2023 02:00:00","EST","MILLWD",61759,242.389
"12/02/2023 02:00:00","EST","N.Y.C.",61761,4300.5358
"12/02/2023 02:00:00","EST","NORTH",61755,633.4267
"12/02/2023 02:00:00","EST","WEST",61752,1511.9276
"12/02/2023 03:00:00","EST","CAPITL",61757,1062.8975
"12/02/2023 03:00:00","EST","CENTRL",61754,1456.7496
"12/02/2023 03:00:00","EST","DUNWOD",61760,469.6835
"12/02/2023 03:00:00","EST","GENESE",61753,870.1164
"12/02/2023 03:00:00","EST","HUD VL",61758,880.5075
"12/02/2023 03:00:00","EST","LONGIL",61762,1605.6463
"12/02/2023 03:00:00","EST","MHK VL",61756,706.2837
