"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"09/15/2022 00:00:00","EDT","CAPITL",61757,1213.7852
"09/15/2022 00:00:00","EDT","CENTRL",61754,1464.471
"09/15/2022 00:00:00","EDT","DUNWOD",61760,586.6997
"09/15/2022 00:00:00","EDT","GENESE",61753,923.2438
"09/15/2022 00:00:00","EDT","HUD VL",61758,913.2341
"09/15/2022 00:00:00","EDT","LONGIL",61762,2189.8319
"09/15/2022 00:00:00","EDT","MHK VL",61756,631.8869
"09/15/2022 00:00:00","EDT","MILLWD",61759,284.6224
"09/15/2022 00:00:00","EDT","N.Y.C.",61761,5574.42
"09/15/2022 00:00:00","EDT","NORTH",61755,572.866
"09/15/2022 00:00:00","EDT","WEST",61752,1452.1102
"09/15/2022 01:00:00","EDT","CAPITL",61757,1169.9896
"09/15/2022 01:00:00","EDT","CENTRL",61754,1422.9726
"09/15/2022 01:00:00","EDT","DUNWOD",61760,555.0931
"09/15/2022 01:00:00","EDT","GENESE",61753,888.8231
"09/15/2022 01:00:00","EDT","HUD VL",61758,868.6803
"09/15/2022 01:00:00","EDT","LONGIL",61762,2077.8443
"09/15/2022 01:00:00","EDT","MHK VL",61756,602.1786
"09/15/2022 01:00:00","EDT","MILLWD",61759,258.3788
"09/15/2022 01:00:00","EDT","N.Y.C.",61761,5311.5976
"09/15/2022 01:00:00","EDT","NORTH",61755,583.4483
"09/15/2022 01:00:00","EDT","WEST",61752,1409.4993
"09/15/2022 02:00:00","EDT","CAPITL",61757,1139.5212
"09/15/2022 02:00:00","EDT","CENTRL",61754,1370.8086
"09/15/2022 02:00:00","EDT","DUNWOD",61760,530.4979
"09/15/2022 02:00:00","EDT","GENESE",61753,862.4558
"09/15/2022 02:00:00","EDT","HUD VL",61758,829.9259
"09/15/2022 02:00:00","EDT","LONGIL",61762,1997.8716
"09/15/2022 02:00:00","EDT","MHK VL",61756,585.906
"09/15/2022 02:00:00","EDT","MILLWD",61759,253.724
"09/15/2022 02:00:00","EDT","N.Y.C.",61761,5125.674
"09/15/2022 02:00:00","EDT","NORTH",61755,579.1906
"09/15/2022 02:00:00","EDT","WEST",61752,1378.0745
"09/15/2022 03:00:00","EDT","CAPITL",61757,1113.6264
"09/15/2022 03:00:00","EDT","CENTRL",61754,1346.0928
"09/15/2022 03:00:00","EDT","DUNWOD",61760,512.121
"09/15/2022 03:00:00","EDT","GENESE",61753,845.8282
"09/15/2022 03:00:00","EDT","HUD VL",61758,809.4479
"09/15/2022 03:00:00","EDT","LONGIL",61762,1950.0861
"09/15/2022 03:00:00","EDT","MHK VL",61756,574.8352
"09/15/2022 03:00:00","EDT","MILLWD",61759,250.8275
"09/15/2022 03:00:00","EDT","N.Y.C.",61761,4989.956
"09/15/2022 03:00:00","EDT","NORTH",61755,579.5298
"09/15/2022 03:00:00","EDT","WEST",61752,1359.3768
"09/15/2022 04:00:00","EDT","CAPITL",61757,1120.4657
"09/15/2022 04:00:00","EDT","CENTRL",61754,1355.9847
"09/15/2022 04:00:00","EDT","DUNWOD",61760,503.4477
"09/15/2022 04:00:00","EDT","GENESE",61753,848.7369
