"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"10/03/2023 00:00:00","EDT","CAPITL",61757,1018.5821
"10/03/2023 00:00:00","EDT","CENTRL",61754,1485.7076
"10/03/2023 00:00:00","EDT","DUNWOD",61760,510.5049
"10/03/2023 00:00:00","EDT","GENESE",61753,970.9548
"10/03/2023 00:00:00","EDT","HUD VL",61758,835.6921
"10/03/2023 00:00:00","EDT","LONGIL",61762,1765.2983
"10/03/2023 00:00:00","EDT","MHK VL",61756,658.0113
"10/03/2023 00:00:00","EDT","MILLWD",61759,226.3669
"10/03/2023 00:00:00","EDT","N.Y.C.",61761,4609.2534
"10/03/2023 00:00:00","EDT","NORTH",61755,515.4765
"10/03/2023 00:00:00","EDT","WEST",61752,1449.6653
"10/03/2023 01:00:00","EDT","CAPITL",61757,989.5723
"10/03/2023 01:00:00","EDT","CENTRL",61754,1455.4644
"10/03/2023 01:00:00","EDT","DUNWOD",61760,486.0269
"10/03/2023 01:00:00","EDT","GENESE",61753,938.6139
"10/03/2023 01:00:00","EDT","HUD VL",61758,804.3562
"10/03/2023 01:00:00","EDT","LONGIL",61762,1659.6188
"10/03/2023 01:00:00","EDT","MHK VL",61756,636.1437
"10/03/2023 01:00:00","EDT","MILLWD",61759,221.18
"10/03/2023 01:00:00","EDT","N.Y.C.",61761,4400.9905
"10/03/2023 01:00:00","EDT","NORTH",61755,525.3111
"10/03/2023 01:00:00","EDT","WEST",61752,1392.0265
"10/03/2023 02:00:00","EDT","CAPITL",61757,961.7089
"10/03/2023 02:00:00","EDT","CENTRL",61754,1430.4309
"10/03/2023 02:00:00","EDT","DUNWOD",61760,471.231
"10/03/2023 02:00:00","EDT","GENESE",61753,910.3893
"10/03/2023 02:00:00","EDT","HUD VL",61758,780.5247
"10/03/2023 02:00:00","EDT","LONGIL",61762,1596.6334
"10/03/2023 02:00:00","EDT","MHK VL",61756,622.3006
"10/03/2023 02:00:00","EDT","MILLWD",61759,210.2127
"10/03/2023 02:00:00","EDT","N.Y.C.",61761,4266.2035
"10/03/2023 02:00:00","EDT","NORTH",61755,520.5946
"10/03/2023 02:00:00","EDT","WEST",61752,1364.07
"10/03/2023 03:00:00","EDT","CAPITL",61757,952.0793
"10/03/2023 03:00:00","EDT","CENTRL",61754,1409.4711
"10/03/2023 03:00:00","EDT","DUNWOD",61760,455.622
"10/03/2023 03:00:00","EDT","GENESE",61753,892.1694
"10/03/2023 03:00:00","EDT","HUD VL",61758,766.2365
"10/03/2023 03:00:00","EDT","LONGIL",61762,1563.1469
"10/03/2023 03:00:00","EDT","MHK VL",61756,613.0768
"10/03/2023 03:00:00","EDT","MILLWD",61759,203.1218
"10/03/2023 03:00:00","EDT","N.Y.C.",61761,4184.2205
"10/03/2023 03:00:00","EDT","NORTH",61755,503.3978
